emoji_en,label,backtranslated_tweet
"the image has been guarded by men so far all this time at the fave shop and often called aa ', but when bestie invites to eat there, the teteh calls us using' handeeng this order 'eeeh the bestie asked to be called cantiiquee .. skipped my foundation in front of the teteh",Negatif,"This picture has been given by men so far all the time in the store fave and often called aa', but when the best meets to eat in the health, they call us using 'Handeeng this order 'eeeh best asked to be called cantiiquee .. I have to think of my in front of them"
bestie,Netral,The Beast
because the best healing in my opinion is to meet you @ garut,Positif,Because the best way to do it is to meet you @ garut
staycation ygy,Netral,staycation
nothing 'lasts forever .... even cold november rain,Netral,There is nothing that will last forever ... even the cold November rain
"later staycation here, with him but he is late for plg. get a room that is tatami :smiling_face_with_heart-eyes: i am so exited hehhee",Positif,"I'm staying here, but I'm late for the party."
bathing kuy ｍe @ jhl solitaire hotel,Netral,I'm going to go to the hotel.
"chat every day, noticed, even called ""beb"" ""dear"" even if he hasn't said his feelings to you, don't guarantee he likes you. always a set of expectations as low as possible.",Netral,"She is known every day, even called ""beb"" ""tercinta"" even if she hasn't said her words to you, tidak menjamin dia menyukai Anda. Always set the hope as low possible."
"that definitely be me, if i was to go to the gym .. which is also the reason why i don't. cc:",Netral,"It's my fault, if I have to go to the gym.."
"laughing laugh with bestie. the night becomes ""already, capeekk:rolling_on_the_floor_laughing: got",Positif,"Laugh with the best friend. Malam menjadi ""ja, capeekk: rolling_on_the_floor_laughing: got"
time for overthinking wkwk,Negatif,It's time to think too much.
keep walking even if your leg is badly injured and tired,Positif,Keep walking even if your feet are terluka parah dan lelah
"the village of bawamataluo, in southern nias. these shots were taken around 1992 with color negative 35mm film. @ indonesia",Netral,"Desa bawamataluo, di Nias selatan. This picture was taken around 1992 with negative 35mm film. @indonesia"
i don't even deserve for anyone else.,Negatif,I'm not even worthy of oranges.
"because the best healing is stay away from everyone,.",Positif,Because the best way to make money is to get away from all the oranges.
"already i am an overthinking child, even often made overthinking :upside-down_face:",Negatif,"I'm already a child who thinks too much, even often making excessive thinking:"
"ga santuy like this, the gagara hasn't been exercising for a long time, but only carrying a burden as heavy as a big sack of rice lgsg.",Negatif,"I don't do sports like this, but I carry a heavy weight like a big rice."
healing,Netral,penembuhan
i prefer the animation because my expectations about this film still like stories in childhood compared to their big stories,Positif,I like animation more because my hope about this film is still like a story of childhood compared to the story of their big
staycation in malang this time at harris villa the place in the riverside complex and still very natural nuance not far from the city center • • @ harris villa malang,Positif,Staycation in malang kali ini di harris villa tempat di kompleks tepi sungai dan masih sangat nuansa alami tidak jauh dari pusat kota • • @ harris villa malang
"have dreams of every highlight ig contents have dream work, cities visited when healing, business business, achievement and achievement",Positif,"I have dreams every highlight I have dreams of a job, I visit cities when I get married, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I do business, I"
"thank you, the prize, the best prayer for both of you :smiling_face_with_hearts:",Positif,"Thank you, gift, do the best for you both:"
"wanna take a break from watching the 100 tp kepo and wait for the thelonius to die. kzl i am with him. not in gray's anatomy, not in the 100 with the same",Negatif,"I want to rest from watching 100 tp kepo and waiting for theelonius mati. kzl i'm with you. not in anatomy grey, not in 100 with yang sama"
"seriously ask for the uke, where are you prefer?",Netral,"Seriously, where is the best?"
"imagine if one day i'm living my dream life, has the curvy clothes boutique itself, while owning a small coffeehop and bakery, raising my own children with my beloved husband, living somewhere up there in bandung .. in the next 5 years hopefully at least one of this. :crying_face:",Positif,"Imagine if one day I lived my dream, had a boutique of clothes that was my own, while I had a small shop and bakery, raised my own child with my husband, lived in a certain place in Bandung .. in the next 5 years maybe at least one of these."
"i hope that jk looks at her and instantly comments even for a minute, and whoever it is. i hope tonight is a beautiful night for me because it's supposed that one of the bts member comments here :grinning_face_with_sweat:",Positif,"I hope JK manaptapna and immediately comment even for one minute, and whoever it is."
"until home, not long overthinking. as a result of the first day, it was wrapped in time.",Negatif,"As a result of the first day, it's a long time."
"i am fine dude, if they are happy together, i'm also happy even though myself. even though it's heavy i guess",Negatif,"I'm okay, if they're happy together, I'm also happy even though I'm myself."
"said going home, you know staycation. wkwkwkwk. what are you doing, try wong, only my friends.",Negatif,"Saying go home, you know staycation. wkwkwkwk. what yang you do, try Wong, hanya teman-temanku."
has anyone ever been to cafe batavia in front of the fatahilah museum or not? spill **** who had been here,Netral,Have you ever been to the Batavia Café in front of the museum fatahilah or tidak?
"trying to brake, so as not to be too much about all things about you",Netral,"Trying to get to know you, so there's not too much to say about you."
red flag for u.,Negatif,I'm going to take a look at you.
"actually the relief is not because the problem is over, but because i feel relieved that mingyu is being taken care of by pledis ...",Positif,"Actually, help is not because the problem is over, but because I feel lega that Mingyu is being persecuted by Pledis..."
yes this is a psychological profession lecture :face_with_tears_of_joy: test info at 7 pm i'm santuy until 6.30 pm it turns out that the matter has been shared from 6 o'clock auto paniq.,Negatif,Yes this is a college profession psychological: wajah_dengan_teri_kebahagiaan: info tes at 7 am saya di Sanctuy till 6:30 pm it turned out the problem has been shared from 6 am auto panic.
