emoji_en,label,backtranslated_tweet
"it was the turn in indo that no one invited you to play, oiyaya again, huh. even though it can staycation. indeed, i have my friend",Negatif,"It&#39;s the turn in Indonesia where no one invites you to play, oh yeah again. even though you can staycation. I do have a friend"
"honestly more support rachel ven and okin so bestie than back as a netizen wants. it's really the most suitable to be very bestie, but i have to return and hurt each other",Negatif,"Honestly, I support Rachel Ven and Okin as besties rather than back together like netizens want. It&#39;s most suitable to be besties, but they have to get back together and hurt each other"
"traders status in contact w salty abis because fpi disbands :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: i always follow every football, ukhti. sales status and national status.",Netral,"trader status on contact w is really salty because fpi disbanded :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: I always follow every football, ukhti. sales status and national status."
it's okay to be told as long as you are clearly what you want to do it all day you want to work at night. i won't bother as long as i say first rarely jealous because i always think positively i found a stuck and clingy af stacking :frowning_face::face_with_tears_of_joy:,Netral,"it&#39;s okay if I tell you as long as you explain what you want to do all day, you want to work at night. I won&#39;t bother as long as I say it first rarely jealous because I always think positively I find people who are trapped and very sticky piling up :frowning_face::face_with_tears_of_joy:"
"honestly, sincere sii :rolling_on_the_floor_laughing: is just right, if **** says it is not even though dh struggles as long as anything is still not a match too :upside-down_face:",Positif,"just be honest, be sincere :rolling_on_the_floor_laughing: that&#39;s already true, if **** says it&#39;s okay even though he&#39;s been struggling no matter what, there&#39;s still nothing suitable :upside-down_face:"
being fully vaxxed surely does have its benefits.,Positif,Getting fully vaccinated definitely has its benefits.
"haha yeah, i can't buy you the item ""good. yaaa i know why. thank you already in the awareness",Negatif,haha yeah i can&#39;t buy you that item &quot;nice. yeah i know why. thanks for making it aware
why do overthinking always come?,Negatif,why does overthinking always come?
"well, at this hour still overthinking problems in the family environment. :crying_face: not just focus on wanting to do*in.",Negatif,"Yes, at this hour I still think about problems in the family environment. :crying_face: Don&#39;t just focus on what you want to do."
"honestly, it's so lazy to turn on gps on social media ... especially twitter. post on ig, the comments on twitter (no tag tp tp ai know) there's a freak ppl in medsos.",Negatif,"Honestly, I really don&#39;t feel like turning on the GPS on social media... especially Twitter. post on ig, comment on twitter (no need to tag, so you don&#39;t understand) on social media there are strange people."
"there is a stray paint to fight at home, and this is his child. her mother died not long, a child, was taken care of by a neighbor but i was not given food. finally, every day i give me a food left over by my child's team, so clingy after the child. i wiped me, every time i got home",Netral,"there is a stray cat in the house to fight, and this is his child. his mother died not long ago, he was a small child, taken care of by the neighbors but not given food. finally every day he was given leftover food from my child&#39;s team, because he was so attached to the child. I wiped him, every time I came home"
to my most treasured possession and the one who values ​​us the most. from your **** to your heart. it's the best place for us and would have forever always even though you are far from us. happy birthday to you mama bear :red_heart::partying_face: hopefully long life & amp; healthy always :smiling_face_with_halo:,Positif,for the most precious treasure to me and the one who appreciates us the most. from your butt to your heart. it is the best place for us and will always be there even though you are far from us. happy birthday to you mama bear :red_heart::partying_face: may you live long &amp; always be healthy :smiling_face_with_halo:
"my celebrity crush since junior high school, now, and forever :hibiscus::red_heart: keep the spirit to jo",Positif,"celebrities that I like since junior high school, now, and forever :hibiscus::red_heart: keep up the spirit"
ndang mari poo overthinking e: ((,Negatif,ndang let&#39;s poo think too much e: ((
"supposed that today i'm already in madagascar! but what else can i do 'positive' anymore, even tho there are no symptoms. i have no clue about covid-19 and omicron anymore. i hope it's fast negative, yes :( aminnnn",Positif,"I should have been in Madagascar today! but can you make it &#39;positive&#39; again, even though there are no symptoms? I don&#39;t know anything else about covid-19 and omicron. I hope it&#39;s negative soon :( amennnnn"
ft. verona 1-1 juventus. even in verona after ronaldo's goal equalized by barak.,Netral,ft. verona 1-1 juventus. even in verona after ronaldo&#39;s goal was equalized by barak.
hello 2021:waving_hand: i hope this year will be better and greater for all of us around the world :sparkling_heart::sparkling_heart:,Positif,hello 2021:waving_hand: may this year be better and more awesome for all of us around the world :sparkling_heart::sparkling_heart:
the end of the year is closed with insecure and overthinking,Negatif,the end of the year is closed with a sense of insecurity and overthinking
"they literally said ""we're bermuda line""",Netral,they really say &quot;we are bermuda line&quot;
"""healing in a matter of time, but it is something also a matter of opportunity."" - hippocrates @ unit of plastic surgery burn rshs",Netral,"&quot;healing is not only a matter of time, but also a matter of opportunity.&quot; - hippocrates @ rshs burn plastic surgery unit"
delicious deeptalk,Positif,delicious deep chat
"there are times when it is difficult not against other people, but fighting and controlling your own mind, which has no stop attacking with things that ended in overthinking and stress affirmation.",Negatif,"There are times when it is difficult not to fight other people, but to fight and control one&#39;s own mind which incessantly attacks with things that lead to overthinking and stress."
d4dj is viral because of memes :face_with_tears_of_joy: but i still prefer bandori hhe while the most popular rhythm game is now proseka,Netral,d4dj went viral because of the meme :face_with_tears_of_joy: but I still prefer bandori hhe while the most popular rhythm game now is proseka
spill how to have a boyfriend,Netral,spill how to have a girlfriend
