Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txten,backtranslated_tweet,texten,ratio_baku_campuran
2714,Likely I have to Began to stop join any tweet comments to whom they are who been i follows. No more adrian! You dont have to.. I mostly too often fuckin care about em meanwhile they are nevuh do the same thing even once. Their never to pay me back a little bit attention. Fuck!,Likely I have to be to stop join any tweet comments to whom they are who been i follows. No more adrian! You dont have to ... I most too often fuckin care about em meanwhile they are nevuh do the same thing even events. Their Never to pay me back a little bit attention. Fuck!,Kemungkinan saya harus mulai berhenti bergabung dengan komentar tweet apa pun kepada siapa mereka yang saya ikuti. Tidak ada lagi Adrian! Anda tidak perlu .. Saya kebanyakan terlalu sering peduli tentang mereka sementara mereka nevuh melakukan hal yang sama bahkan sekali. Mereka tidak pernah membayar saya sedikit perhatian. Saudara!,Negatif,likely i have to began to stop join any tweet comments to whom they are who been i follows. no more adrian! you dont have to.. i mostly too often **** care about em meanwhile they are nevuh do the same thing even once. their never to pay me back a little bit attention. ****!,,kemungkinan besar saya harus mulai berhenti bergabung dengan komentar tweet apa pun yang saya ikuti. tidak ada lagi Adrian! kamu tidak perlu melakukannya.. aku kebanyakan terlalu sering peduli pada mereka padahal mereka tidak pernah melakukan hal yang sama sekali pun. mereka tidak pernah memberiku sedikit pun perhatian. ****!,likely i have to begin to stop joining any tweet comments to whom they are who i follow. no more adrian! you don't have to.. i mostly too often **** care about em whereas they are nevuh do the same thing even once. they never to pay me back a little bit of attention. ****!,0.9583333333333334
140,😭😭😭 kalo sampe denial tuh gimana y.. https://t.co/AL9IqSOZmI,"&TE if you arrive Denial, how about y .. https://t.co/al9iqsozmi",😭😭😭 Kalo Sampe Denial tuh gimana y .. https://t.co/al9iqsozmi,Negatif,:loudly_crying_face::loudly_crying_face::loudly_crying_face: kalo sampe denial tuh gimana y..,,:loudly_crying_face::loudly_crying_face::loudly_crying_face: bagaimana jika Anda menyangkal...,:loudly_crying_face::loudly_crying_face::loudly_crying_face: what if you get in denial...,0.8
1699,Healing🌱👼  @BTS_twt,Healing🌱👼  @Bts_twt,Penyembuhan🌱👼  @BTS_TWT,Positif,healing:seedling::baby_angel:,,penyembuhan:bibit::baby_angel:,healing:seedling::baby_angel:,0.0
2354,"Kadang capek. Apa lagi mood swing muncul. Setiap mau ketemu orang sesak aja. Ingin istirahat. Tetapi, kita harus keluar untuk bertatap muka. Sesak enggak sih.","Sometimes tired. What's more mood swing appears. Every time I want to meet people tight. Want to take a rest. However, we have to go out to meet face to face. Shortness isn't it.","KADANG CAPEK. APA Lagi Mood Swing Muncul. Setiap Mau Ketemu Orang Sesak Aja. Ingin Istirahat. Tetapi, Kita Harus Keluar Unktatap Muka. SESAK ENGGAK SIH.",Negatif,"kadang capek. apa lagi mood swing muncul. setiap mau ketemu orang sesak aja. ingin istirahat. tetapi, kita harus keluar untuk bertatap muka. sesak enggak sih.",,"terkadang lelah. Terlebih lagi, perubahan suasana hati muncul. Setiap kali saya ingin bertemu orang, saya ramai. ingin beristirahat. tapi, kita harus keluar untuk bertatap muka. apakah kencang atau tidak?","sometimes tired. What's more, mood swings appear. Every time I want to meet people, I'm crowded. want to rest. but, we have to come out to meet face to face. is it tight or not?",1.0
5048,Your typical relatable twat @kangarioo https://t.co/DZl7A9hQ1a,Your typical relatable twat @kangarioo https://t.co/dzl7a9hq1a,Twat khas Anda @kangarioo https://t.co/dzl7a9hq1a,Netral,your typical relatable ****,,**** khasmu yang menyenangkan,your typical relatable ****,0.75
1662,healing sih,Healing anyway,penyembuhan sih,Netral,healing sih,,penyembuhan sekalipun,healing though,1.0
778,Bye twitter. See you again.  I need to rest for while :),Bye Twitter. See you again.  I need to rest for while :),Bye Twitter. Sampai jumpa lagi.  Saya perlu istirahat untuk sementara :),Netral,bye twitter. see you again. i need to rest for while :),,selamat tinggal Twitter. sampai jumpa lagi. aku perlu istirahat sebentar :),bye Twitter. see you again. i need to rest for a while :),0.9090909090909091
1466,Halo kamu yg kmrn minta aku rajin2 post konten si uwew… nih aku post nih mumpung dia lg nakal dan clingy… udh siap2 mau lompat itu dia eh kefoto dan hasilnya bagus… ❤️ https://t.co/xVGHaC4RSc,"Hello you who have asked me to be diligent in posting the content of the uwew ... here I post this while he is naughty and clingy ... already ready to jump, he is a photo and the results are good ... ❤️ https://t.co/xvghac4rsc",Halo Kamu yg kmrn minta aKu rajin2 post konten si uwew… nih aKu post nih mumpung dia lg nakal dan clingy… udh siap2 mau lompat itu dia eh eh kefoto dan hasilnya BAGUS… ❤️ https:/// //////,Positif,halo kamu yg kmrn minta aku rajin2 post konten si uwew… nih aku post nih mumpung dia lg nakal dan clingy… udh siap2 mau lompat itu dia eh kefoto dan hasilnya bagus… :red_heart:,,halo kalian yang suruh aku rajin posting konten uwew.. aku posting ini mumpung dia lagi nakal dan lekat.. dia siap lompat dan dia foto dan hasilnya bagus.. :red_heart:,"hello, those of you who asked me to diligently post uwew's content... I'll post this while he's being naughty and clingy... he's ready to jump and he's taking photos and the results are good... :red_heart:",0.9285714285714286
1229,Flexing..... https://t.co/iBHNXBrcsu,Flexing ..... https://t.co/ibhnxbrcsu,FLEXING ..... https://t.co/ibhnxbrcsu,Netral,flexing.....,,pamer.....,flexing.....,1.0
3165,Napa mood swing bgt hari ini 😭,Napa mood swing really today 😭,Napa suasana hati ayunan bgt Hari ini 😭,Negatif,napa mood swing bgt hari ini :loudly_crying_face:,,kenapa moodnya berubah drastis hari ini :loudly_crying_face:,why is the mood swing so big today :loudly_crying_face:,0.7142857142857143
1096,Emng gini si ya klo ig di private. Orang2 pada kepo,"I don't know, if IG is private. People on kepo",Emng gini si ya klo ig di private. KEPO ORANG2 PAYA,Negatif,emng gini si ya klo ig di private. orang2 pada kepo,,Begitulah kalau IG diprivate. orang-orang bingung,That's how it is when IG is private. people are confused,0.5
178,2021 ku CodJajanHealingPiknikGolek duit https://t.co/ttR0gbPd5U,2021 Ku Codjajanhealingpiknikgolek money https://t.co/ttr0gbpd5u,2021 KU codjajanhealingpiknikgolek duit https://t.co/ttr0gbpd5u,Netral,2021 ku codjajanhealingpiknikgolek duit,,2021 Saya codjajanhealingpiknikmengumpulkan uang,2021 I'm codjajanhealingpiknikcollecting money,0.5
2651,Lagi pesen makanan eh ujan gede banget. Malah overthinking mas ojol. Kesian.,"Again order food eh really big test. In fact, Ojol Mas Ojol overthinking. Troubled.",Lagi Pesen Makanan Eh Ujan Gede Banget. Malah terlalu banyak berpikir Mas ojol. Kesian.,Negatif,lagi pesen makanan eh ujan gede banget. malah overthinking mas ojol. kesian.,,"Aku sedang memesan makanan, tapi hujan turun deras. malah overthinking gan ojol. Maaf.","I'm ordering food, but it's really raining. even overthinking, bro ojol. sorry.",0.8461538461538461
4300,tadi mau teriak sekenceng2nya di rumah but somehow gajadi nanka Tuhan aneh di saat ada orang yg bikin menyerah sama hidup ada mereka yang bisa diajak menertawakan hidup,I wanted to shout as fast as he could at the house but somehow gajadi Nanka God is strange When there are people who make up with life There are those who can be invited to laugh at life,tadi mau teriak sekenceng2nya di ruci tapi entah bagaimana gajadi Nanka Tuhan Aneh Di saat Ada Orang Yg Bikin Menyerah Sama Hidup Ada Mereka Yang Bisa Diaajak Menertawakan Hidup,Positif,tadi mau teriak sekenceng2nya di rumah but somehow gajadi nanka tuhan aneh di saat ada orang yg bikin menyerah sama hidup ada mereka yang bisa diajak menertawakan hidup,,"Tadinya aku hendak berteriak sekeras yang aku bisa di rumah tapi entah kenapa hal itu tidak terjadi. Ya Tuhan, anehnya ketika ada orang yang membuatmu menyerah dalam hidup, ada pula yang bisa tertawa bersamanya dalam hidup.","I was going to scream as loud as I could at home but somehow it didn't happen. God, it's strange that when there are people who make you give up on life, there are those who you can laugh with at life.",1.0
2964,Me literally: https://t.co/IIrxyGpwA2,Me literally: https://t.co/iirxygpwa2,Saya secara harfiah: https://t.co/iirxygpwa2,Netral,me literally:,,saya secara harfiah:,me literally:,1.0
2296,Jogja. Gausah kmna2 staycation di hotel aja udah lumayan buat self healing https://t.co/r6nPtlRuml,"Jogja. No need to stay at the hotel at the hotel, it's pretty good for self healing https://t.co/r6nptlruml",Jogja. Gausah KMNA2 Staycation Di Hotel Aja Udah Lumayan Buat Self Healing https://t.co/r6nptlruml,Positif,jogja. gausah kmna2 staycation di hotel aja udah lumayan buat self healing,,"Yogyakarta. Tidak masalah jika sekedar staycation di hotel, cukup untuk self healing","Yogyakarta. It doesn't matter if you just staycation at a hotel, it's enough for self-healing",0.8333333333333334
911,Danke bestie 🤣 https://t.co/myebr9kGnD,Danke Bestie 🤣 https://t.co/MYEB9KGND,Dane bestie 🤣 https://t.co/myebr9kgnd,Netral,danke bestie :rolling_on_the_floor_laughing:,,sahabat danke :rolling_on_the_floor_laughing:,danke bestie :rolling_on_the_floor_laughing:,0.3333333333333333
3409,Overthinking bikin laper yak,Overthinking makes me hungry,Bikin Laper Yak yang terlalu banyak berpikir,Negatif,overthinking bikin laper yak,,berpikir berlebihan membuat Anda lapar,overthinking makes you hungry,1.0
2247,Jam jam nya overthinking :'))) https://t.co/9FVzVPUsc8,The hours are overthinking: '))) https://t.co/9fvzvpusc8,Jam Jam Nya berlebihan: '))) https://t.co/9fvzvpusc8,Negatif,jam jam nya overthinking :'))),,jamnya terlalu banyak berpikir :'))),the clock is overthinking :'))),0.8
855,coba spill dong https://t.co/FvNaGLmsYF,try spill https://t.co/fvnaglmsyf,coba spill dong https://t.co/fvnaglmsyf,Netral,coba spill ****,,coba tumpahkan ****,try spilling ****,0.6666666666666666
3462,"Pada akhirnya banyak doa yang tak dikabulkan krn salah tempat, krn saat ini banyak doa yg sampaikan lewat medsos dan bukan diucapkan melainkan dituliskan ... selamat pagi salam santuy.🤭","In the end, many prayers were not granted because of the wrong place, because at this time many prayers conveyed through social media and not spoken but were written ... Good morning greetings Santuy.🤭","Pada Akhirnya Banyak Doa Yang Tak Dikabulkan Krn Salah Tempat, Krn Saat Ini Banya Doa Yg Sampaikan Lewat Medsos Dan Bukan Diucapkan Melainkan Dituliskan ... Selamat pagi SantUy.🤭",Positif,"pada akhirnya banyak doa yang tak dikabulkan krn salah tempat, krn saat ini banyak doa yg sampaikan lewat medsos dan bukan diucapkan melainkan dituliskan ... selamat pagi salam santuy.:face_with_hand_over_mouth:",,"Pada akhirnya banyak doa yang tidak terkabul karena salah tempat, karena saat ini banyak doa yang disampaikan melalui media sosial dan tidak terucap melainkan tertulis..selamat pagi salam santuy.:wajah_dengan_tangan_mulut_:","In the end, many prayers are not answered because they are in the wrong place, because nowadays many prayers are conveyed via social media and are not spoken but written... good morning, santuy greetings.:face_with_hand_over_mouth:",0.9285714285714286
3773,salut bgt sama bestie gue 😭 terharu gue pagi2,Salute to my best with my bestie,Salut Bgt Sama Bestie Gue 😭 Terharu Gue Pagi2,Positif,salut bgt sama bestie gue :loudly_crying_face: terharu gue pagi2,,Aku salut banget sama sahabatku :loudly_crying_face: Aku terharu pagi ini,I really salute my bestie :loudly_crying_face: I'm touched this morning,0.9
3703,re-visiting chromatica while strolling at the mall alone https://t.co/pWruVj1oyV,Re-Visiting Chromatica While Strolling at The Mall Alone https://t.co/pwruvj1oyv,mengunjungi kembali chromatica saat berjalan-jalan di mal sendiri https://t.co/pwruvj1oyv,Netral,re-visiting chromatica while strolling at the mall alone,,mengunjungi kembali Chromatica sambil berjalan-jalan di mal sendirian,re-visiting chromatica while strolling at the mall alone,0.75
4007,Si bestie side profilenya cakep bgt 😭😭😭😭 sekian purnama akhirnya update foto https://t.co/hdIY4S7ugN,The bestie side profile is really cute 😭😭😭 short a full moon finally updates the photo https://t.co/hdiy4s7ugn,SI BESTIE SIDE Profilenya Cake Bgt 😭😭😭😭 Sekian Purnama Akhirnya Pembaruan Foto https://t.co/hdiy4s7ugn,Positif,si bestie side profilenya cakep bgt :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: sekian purnama akhirnya update foto,,Profil samping bestie lucu banget :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: jadi bulan purnama akhirnya update fotonya,The bestie side profile is really cute :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: so full moon finally updated the photo,0.8333333333333334
1583,Healing di #RumahAja,Healing in #Rumahja,Penyembuhan di #rumahaja,Positif,healing di,,penyembuhan di,healing in,1.0
599,Bener bestie https://t.co/SZifXTRQVj,Bener Bestie https://t.co/szifxtttqvj,Bener bestie https://t.co/szifxtrqvj,Netral,bener bestie,,benar-benar sahabat,really bestie,0.5
4060,So relatable 🤣🤣🤣 https://t.co/gZ2vIqK1Od,So relatable 🤣🤣🤣 https://t.co/gz2viqk1od,So Relatable 🤣🤣🤣 https://t.co/gz2viqk1od,Netral,so relatable :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,,sangat menarik :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,so relatable :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0.6666666666666666
4703,Wah gue punya crush baru😍,"Wow, I have a new crush 😍",Wah gue punya crush baru😍,Positif,wah gue punya crush baru:smiling_face_with_heart-eyes:,,wow aku punya naksir baru:wajah_tersenyum_dengan_mata hati:,wow I have a new crush:smiling_face_with_heart-eyes:,0.6666666666666666
841,"Clear night sky before 2022.   Sounds of fireworks can be heard all around. Still scattered, prelude before midnight, which probably gonna sound like a war zone.  Be Happy for 2022 to all. 🙏🏽🤲🏽🤲🏽🙏🏽 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🖖🏽🤘🏽✌🏽👍🏽","CLEAR NIGHT SKY BEFORE 2022. Sounds of Fireworks Can Be Heard All Around. Still Scattered, Prelude before midnight, which probably gonna sound like a war zone. Be happy for 2022 to all. 🙏🏽🤲🏽🤲🏽🙏🏽 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🖖🏽🤘🏽✌🏽👍🏽","Clear Night Sky sebelum 2022. Suara kembang api dapat didengar di sekitar. Masih tersebar, Prelude sebelum tengah malam, yang mungkin akan terdengar seperti zona perang. Berbahagialah untuk 2022 untuk semua. 🙏🏽🤲🏽🤲🏽🙏🏽 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🖖🏽🤘🏽✌🏽👍🏽",Positif,"clear night sky before 2022. sounds of fireworks can be heard all around. still scattered, prelude before midnight, which probably gonna sound like a war zone. be happy for 2022 to all. :folded_hands_medium_skin_tone::palms_up_together_medium_skin_tone::palms_up_together_medium_skin_tone::folded_hands_medium_skin_tone: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :vulcan_salute_medium_skin_tone::sign_of_the_horns_medium_skin_tone::victory_hand_medium_skin_tone::thumbs_up_medium_skin_tone:",,"langit malam cerah sebelum tahun 2022. suara kembang api terdengar di mana-mana. masih tersebar, pendahuluan sebelum tengah malam, yang mungkin akan terdengar seperti zona perang. berbahagialah untuk tahun 2022 untuk semua. :folded_hands_medium_skin_tone::palms_up_together_medium_skin_tone::palms_up_together_medium_skin_tone::folded_hands_medium_skin_tone: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper:: party_popper::party_popper::party_popper ::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :vulcan_salute_medium_skin_tone::sign_of_the_horns_medium_skin_tone::victory_hand_medium_skin_tone::thumbs_up_medium_skin_tone:","clear night sky before 2022. sounds of fireworks can be heard all around. still scattered, prelude before midnight, which probably gonna sound like a war zone. be happy for 2022 to all. :folded_hands_medium_skin_tone::palms_up_together_medium_skin_tone::palms_up_together_medium_skin_tone::folded_hands_medium_skin_tone: :party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper:: party_popper::party_popper::party_popper ::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper: :vulcan_salute_medium_skin_tone::sign_of_the_horns_medium_skin_tone::victory_hand_medium_skin_tone::thumbs_up_medium_skin_tone:",0.7777777777777778
