Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txtin,backtranslated_tweet
4573,To my most treasured possession and the one who values us the most. From your womb to your heart. It’s been the best place for us and would ever be forever always even though you are far from us. HAPPY BIRTHDAY TO YOU MAMA BEAR ❤🥳 smoga umur panjang &amp; sehat slalu 😇 https://t.co/T2GvYzRUN3,To my most treasured possession and the one who values ​​us the most. From Your Womb to Your Heart. It's the best place for us and would have forever always even though you are far from us. Happy Birthday to You Mama Bear ❤🥳 Hopefully long life & amp; healthy always 😇 https://t.co/t2gvyzrun3,Untuk kepemilikan saya yang paling berharga dan orang yang paling menghargai kita. Dari rahim Anda hingga hatimu. Itu adalah tempat terbaik bagi kami dan akan selalu selamanya meskipun Anda jauh dari kami. Selamat ulang tahun untukmu mama bear ❤🥳 smoga umur Panjang & amp; Sehat Slalu 😇 https://t.co/t2gvyzrun3,Positif,to my most treasured possession and the one who values us the most. from your **** to your heart. it's been the best place for us and would ever be forever always even though you are far from us. happy birthday to you mama bear :red_heart::partying_face: smoga umur panjang &amp; sehat slalu :smiling_face_with_halo:,untuk milikku yang paling berharga dan orang yang paling menghargai kita. dari pantatmu ke hatimu. ini adalah tempat terbaik bagi kami dan akan selamanya selalu meskipun Anda jauh dari kami. selamat ulang tahun mama beruang :red_heart::party_face: smoga umur panjang &amp; sehat slalu :wajah_tersenyum_dengan_halo:,for my most precious possession and the person who values ​​us the most. from your ass to your heart. this is the best place for us and always will be even if you are far from us. happy birthday mama bear :red_heart::party_face: may you live long &amp; always healthy :smiling_face_with_hello:
3119,"my celebrity crush since junior high school, now, and forever 🌺❤️ semangat terus kk jo @joannaalexandra https://t.co/Is0N5iT1BG","My Celebrity Crush since junior high school, now, and forever 🌺❤️ Keep the spirit to jo @joannaalexandra https://t.co/is0n5it1bg","Naksir selebriti saya sejak sekolah menengah pertama, sekarang, dan selamanya 🌺❤️ Semangat terus kk jo @joannaalexandra https://t.co/is0n5it1bg",Positif,"my celebrity crush since junior high school, now, and forever :hibiscus::red_heart: semangat terus kk jo","selebritis yang aku taksir sejak SMP, sekarang, dan selamanya :hibiscus::red_heart: semangat terus kk jo","celebrities I've had a crush on since middle school, now and forever :hibiscus::red_heart: keep up the good work bro"
3178,ndang mari poo overthinking e :((,Ndang Mari Poo Overthinking E: ((,ndang mari poo terlalu banyak berpikir E: ((,Negatif,ndang mari poo overthinking e :((,ndang mari poo terlalu banyak mikir e :((,ndang mari poo thinking too much e :((
4282,"Supposed that today gue udah di Madagascar! Tapi ya mau gimana lagi ya 'positive' lagi, even tho ga ada gejala apa2. I have no clue about Covid-19 and Omicron anymore.   Semoga cepet2 negative deh ya :( Aminnnn","Supposed that today I'm already in Madagascar! But what else can I do 'positive' anymore, even THO there are no symptoms. I have no clue about Covid-19 and Omicron Anymore.  I hope it's fast negative, yes :( Aminnnn","Seharusnya hari ini Gue Udah di Madagaskar! TAPI YA MAU GIMANA LAGI YA 'POSITIF' LAGI, Bahkan Tho Ga Ada Gejala apa2. Saya tidak tahu tentang Covid-19 dan Omicron lagi.  Semoga cepet2 negatif deh ya :( aminnnn",Positif,"supposed that today gue udah di madagascar! tapi ya mau gimana lagi ya 'positive' lagi, even tho ga ada gejala apa2. i have no clue about covid-19 and omicron anymore. semoga cepet2 negative deh ya :( aminnnn","misalkan hari ini gue udah di madagascar! tapi ya mau gimana lagi ya 'positif' lagi, padahal ga ada gejala apa2. saya tidak tahu lagi tentang covid-19 dan omikron. semoga cepet2 negatif deh ya :( aminnn","For example, today I'm in Madagascar! But what can I do, it's 'positive' again, even though I don't have any symptoms. I don't know anymore about Covid-19 and Omikron. I hope it's negative soon :( amen"
1248,FT. Verona 1-1 Juventus. Even in Verona after Ronaldo's goal equalized by Barak.,FT. Verona 1-1 Juventus. Even in Verona After Ronaldo's Goal Equalized by Barak.,Ft. Verona 1-1 Juventus. Bahkan di Verona setelah tujuan Ronaldo disamakan oleh Barak.,Netral,ft. verona 1-1 juventus. even in verona after ronaldo's goal equalized by barak.,ft.verona 1-1 juventus. bahkan di verona setelah gol ronaldo disamakan oleh barak.,ft. verona 1-1 juventus. even in verona after ronaldo's goal was equalized by barracks.
1710,Hello 2021👋 I hope this year will be better and greater for all of us around the world 💖💖 https://t.co/JMN6RNft7W,Hello 2021👋 I hope this year will be better and greater for all of us around the world 💖💖 https://t.co/jmn6rnft7w,Halo 2021👋 Saya berharap tahun ini akan lebih baik dan lebih besar bagi kita semua di seluruh dunia 💖💖 https://t.co/jmn6rnft7w,Positif,hello 2021:waving_hand: i hope this year will be better and greater for all of us around the world :sparkling_heart::sparkling_heart:,halo 2021:waving_hand: aku berharap tahun ini menjadi lebih baik dan lebih besar bagi kita semua di seluruh dunia :sparkling_heart::sparkling_heart:,hello 2021:waving_hand: i hope this year will be better and bigger for all of us around the world :sparkling_heart::sparkling_heart:
314,Akhir taun ditutup dengan insecure dan overthinking,The end of the year is closed with insecure and overthinking,Akhir taun dirutup delan tidak aman dan terlalu banyak berpikir,Negatif,akhir taun ditutup dengan insecure dan overthinking,akhir taun ditutup dengan insecure dan overthinking,The end of the year closed with insecurity and overthinking
4497,"They literally said ""we're bermuda line"" https://t.co/ZCh9a8zhro","They literally said ""We're Bermuda Line"" https://t.co/zch9a8zhro","Mereka benar -benar mengatakan ""Kami Bermuda Line"" https://t.co/zch9a8zhro",Netral,"they literally said ""we're bermuda line""","mereka benar-benar mengatakan ""kami jalur bermuda""","they actually say ""we are the bermuda trail"""
27,"""Healing in a matter of time, but it is sometimes also a matter of opportunity."" - Hippocrates @ Unit Luka Bakar Bedah Plastik Rshs https://t.co/lL3JXxRVc3","""Healing in a Matter of Time, but it is something Also a Matter of Opportunity."" - Hippocrates @ unit of plastic surgery burn rshs https://t.co/ll3jxxrvc3","""Penyembuhan dalam hitungan waktu, tetapi kadang -kadang juga masalah kesempatan."" - hippocrates @ unit luka bakar basa plastik rshs https://t.co/ll3jxxrvc3",Netral,"""healing in a matter of time, but it is sometimes also a matter of opportunity."" - hippocrates @ unit luka bakar bedah plastik rshs","""Penyembuhan hanya butuh waktu, tapi terkadang juga soal peluang."" - Hippocrates @ unit luka bakar bedah plastik rshs","""Healing just takes time, but sometimes it's also a matter of opportunity."" - Hippocrates @ rshs plastic surgery burns unit"
1099,enak bgt deeptalk,Delicious Deeptalk,Enak Bgt Deeptalk,Positif,enak bgt deeptalk,enak bgt deep talk,really nice deep talk
274,"ada kalanya yang susah bukan melawan orang lain, melainkan melawan dan mengendalikan pikiran sendiri, yang gak ada hentinya menyerang dengan hal hal berat berujung overthinking dan stressfisik keliatannya gapapatapi batin babak belur","There are times when it is difficult not against other people, but fighting and controlling your own mind, which has no stop attacking with things that ended in overthinking and stress affirmation.","Ada Kalanya Yang Susah Bukan Melawan Orang Lain, Melainkan Melawan Dan Mengendalikan Pikiran Sendiri, Yang Gak Ada Hentinya Menyerang Dengan Hal Hal Berujung Overthinking Dan Stressfisik Keliatanya Gapapatapi Babak Babak Babak Babak Babak Babak",Negatif,"ada kalanya yang susah bukan melawan orang lain, melainkan melawan dan mengendalikan pikiran sendiri, yang gak ada hentinya menyerang dengan hal hal berat berujung overthinking dan stressfisik keliatannya gapapatapi batin babak belur","ada kalanya yang susah bukan melawan orang lain, melainkan melawan dan mengendalikan pikiran sendiri, yang gak ada hentinya menyerang dengan hal berat berakhir overthinking dan stressfisik keliatannya gapapatapi batin babak belur","There are times when the difficult thing is not to fight other people, but to fight and control your own mind, which never stops attacking you with heavy things, ending up overthinking and stress. Physically it looks okay but the inside is battered."
892,D4DJ viral karena meme 😂  Tapi gue tetep prefer Bandori sih hhe  Sementara game rhythm paling populer sekarang itu Proseka https://t.co/LP3zFxotBa,D4DJ is viral because of memes 😂  But I still prefer bandori hhe  While the most popular Rhythm game is now Proseka https://t.co/lp3zfxotba,D4dj viral karena meme 😂  TAPI GUE Tetep lebih suka Bandori Sih Hhe  Game Sementara Rhythm Paling Populer Sekarang Itu Proseka https://t.co/lp3zfxotba,Netral,d4dj viral karena meme :face_with_tears_of_joy: tapi gue tetep prefer bandori sih hhe sementara game rhythm paling populer sekarang itu proseka,d4dj viral karena meme :face_with_tears_of_joy: tapi gue tetep lebih suka bandori sih he sementara game rhythm paling populer sekarang itu proseka,"d4dj went viral because of memes :face_with_tears_of_joy: but I still prefer bandori, while the most popular rhythm game right now is proseka"
4119,Spill caranya punya pacar,Spill how to have a boyfriend,Tumpahkan CARANYA PUNYA PACAR,Netral,spill caranya punya pacar,tumpah caranya punya pacar,spilled how to have a girlfriend
2192,"It’s just abt privilege, stop overthinking and wake up! You can do it even better and c’mon embrace yourself dear","It's just abt privilege, stop overthinking and wake up! You can do it even better and c'mon embrace yourself dear","Ini hanya keistimewaan, berhenti terlalu banyak berpikir dan bangun! Anda bisa melakukannya dengan lebih baik dan saya akan merangkul diri sendiri sayang",Positif,"it's just abt privilege, stop overthinking and wake up! you can do it even better and c'mon embrace yourself dear","itu hanya sebuah keistimewaan, berhentilah berpikir berlebihan dan bangunlah! kamu bisa melakukannya dengan lebih baik lagi dan ayo peluk dirimu sayang","it's just a privilege, stop overthinking and wake up! You can do better and come on, hug yourself darling"
3672,Pulang kampung niatnya healing liat sawah ijo ijo malah sawahnya lg dipanen 😐,Returning his village intention healing seeing green rice fields instead of the rice fields again harvested 😐,Pulu Kampung Niatnya Penyembuhan Liat Sawah Ijo Ijo Malah Sawahnya Lg Dikanen 😐,Positif,pulang kampung niatnya healing liat sawah ijo ijo malah sawahnya lg dipanen :neutral_face:,pulang kampung niatnya penyembuhan liat sawah ijo ijo malah sawahnya lg dipanen :neutral_face:,"Returning home with the intention of healing to see the green rice fields, instead the rice fields are being harvested :neutral_face:"
754,"Bukan mau berpatokan, tapi kalo si nita blm lamaran mh masih santuy aja🤣🤣🤣🤣🤣🤣","Not want to be based, but if the nita is not the application mh still just santuy🤣🤣🤣🤣🤣🤣","Bukan Mau Berpatokan, TAPI KALO SI NITA BLM LAMARAN MH MASIH SANUY AJA🤣🤣🤣🤣🤣🤣",Netral,"bukan mau berpatokan, tapi kalo si nita blm lamaran mh masih santuy aja:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:","bukan mau berpatokan, tapi kalo si nita blm lamaran mh masih santuy aja:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:","I don't want to be a benchmark, but if the woman hasn't proposed yet, I'm still cool:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:"
4273,Support system 🖤 https://t.co/ue9OkXx8hD,Support System 🖤 https://t.co/ue9okxx8hd,Sistem Dukungan 🖤 https://t.co/ue9okxx8hd,Positif,support system :black_heart:,sistem pendukung :black_heart:,support system :black_heart:
1539,HBD 💐🎂🥂 Girl crush Roxie vs Sexy Roxie 🖤🖤🖤 #MYRoxieHeartTiffany #티파니우리의마음을강타하다 https://t.co/D3tz1Frg9a,HBD 💐🎂🥂 Girl Crush Roxie vs Sexy Roxie 🖤🖤🖤 #Myroxiehearttiffany #티파니우리 의 마음 을 강타 하다 https://t.co/d3tz1frg9a,HBD 💐🎂🥂 Girl Crush Roxie vs Sexy Roxie 🖤🖤🖤 #MyroxiEartTiffany #티파니우리 의 마음 을 강타 하다 https://t.co/d3tz1frg9a,Positif,hbd :bouquet::birthday_cake::clinking_glasses: girl crush roxie vs sexy roxie :black_heart::black_heart::black_heart: #티파니우리의마음을강타하다,hbd :bouquet::birthday_cake::denting_glasses: girl crush roxie vs sexy roxie :black_heart::black_heart::black_heart: #티파니우리의마음을강타하다,hbd :bouquet::birthday_cake::denting_glasses: girl crush roxie vs sexy roxie :black_heart::black_heart::black_heart: #티파니우리의마음을강타하다
1031,Don't even think about it *mirror,Don't even think about it *mirror,Jangan memikirkannya *cermin,Netral,don't even think about it *mirror,jangan pernah memikirkannya *cermin,don't even think about it *mirror
4194,staycation https://t.co/sWH231tio4,Staycation https://t.co/swh231tio4,staycation https://t.co/swh231tio4,Netral,staycation,liburan di hotel,holiday at the hotel
2607,"kok bisa""nya sih pada komen salty di lapak ginian🥺 https://t.co/lKVGW8sF8o","how come ""it is the comment of salty at the stalls of the ginian🥺 https://t.co/lkvgw8sf8o","kok bisa ""nya sih pada komen asal di lapak ginian🥺 https://t.co/lkvgw8sf8o",Negatif,"kok bisa""nya sih pada komen salty di lapak ginian:pleading_face:","kok bisa""nya sih pada komen salty di lapak ginian:pleading_face:",How come it's possible in salty comments on this site:pleading_face:
3931,Semangat bestie dan adik❤ https://t.co/GEGiBOUyau,The spirit of bestie and younger siblings https://t.co/gegibouyau,SEMANGAT BESTIE DAN ADIK❤ https://t.co/gegibouyau,Positif,semangat bestie dan adik:red_heart:,semangat sahabat dan adik:red_heart:,spirit of friends and sisters:red_heart:
411,Aneh bgt ni orng. Emng gabole suami istri staycation di hotel?Keknya anda gak pernah staycation ya https://t.co/RRXZG3Sh6D,This is really strange. Emng Gabole Husband and wife staycation at the hotel? Keknya you never staycation https://t.co/rrxzg3SH6D,Aneh bgt ni orng. EMNG Gabole Suami Istri Staycation Di Hotel? Keknya dan Gak Pernah Stemat Staycation ya https://t.co/rrxzg3sh6d,Negatif,aneh bgt ni orng. emng gabole suami istri staycation di hotel?keknya anda gak pernah staycation ya,aneh bgt ni orng. emng gabole suami istri staycation di hotel?keknya anda gak pernah staycation ya,"This is so strange, people. Is it true that husband and wife have a staycation at a hotel? Looks like you've never had a staycation, right?"
