Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,textin,backtranslated_tweet
3520,pasar senen udah ga worth untuk thrifting. percaya aku.,Pasar Senen is not worth for thrifting. trust me.,Pasar Senen Udah Ga layak untuk dihemat. Percaya Aku.,Negatif,pasar senen udah ga worth untuk thrifting. percaya aku.,pasar senen udah ga layak buat thrifting. percaya aku.,Senen market is no longer suitable for thrifting. trust me.
4279,Support system terbaik = Diri sendiri.,Best Support System = yourself.,Sistem Dukungan Terbaik = Diri Sendiri.,Positif,support system terbaik = diri sendiri.,sistem pendukung terbaik = diri sendiri.,best support system = yourself.
854,coba spill alasan putus paling random yang pernah kalian alamin,try spill the reasons for the most random breaking up you have ever experienced,Tumpahan Coba Alasan Putus Paling Random Yang Pernah Kalian Alamin,Netral,coba spill alasan putus paling random yang pernah kalian alamin,coba tumpahan alasan putus paling acak yang pernah kalian alami,Try spilling the most random breakup reasons you've ever experienced
2953,"Mau tidur malah overthinking, susah banget njir menata hati dan pikirannya 😓 Percuma pake eye cream malam ini bsk pagi pasti mata sembab 😒","Want to sleep instead of overthinking, it's really hard to arrange his heart and mind 😓 It's useless to use Eye Cream tonight, BSK Morning Definitely Eyes Swollen 😒","Mau Tidur Malah Overtinking, Susah Banget Njir Menata Hati Dan Pikiranananya 😓 Percuma Pake Eye Cream Malam Ini Bsk Pagi Pasti Mata Sembab 😒",Negatif,"mau tidur malah overthinking, susah banget njir menata hati dan pikirannya :downcast_face_with_sweat: percuma pake eye cream malam ini bsk pagi pasti mata sembab :unamused_face:","mau tidur malah overthinking, susah banget njir menata hati dan pikiran :downcast_face_with_sweat: percuma pake eye cream malam ini bsk pagi pasti mata sembab :unamused_face:","I want to sleep and I'm overthinking, it's really hard to organize my heart and mind :downcast_face_with_sweat: it's useless to use eye cream tonight in the morning, my eyes will definitely be puffy :unamused_face:"
266,"Actually, it is harder to find someone who'd want to listen and not telling you what to do unless you let them. So, my hope is that all of us could have that one person who'd lend their ears when you want to share your burden. Sometimes, being heard is more than enough :) https://t.co/Fx27Pta8gZ","Actually, it is harder to find someone who'd want to listen and not tell you what to do unless you let them. So, my hope is that all of us could have that one person who'd lend their ears when you want to share your burden. Something, being Heard is more than enough :) https://t.co/fx27pta8gz","Sebenarnya, lebih sulit menemukan seseorang yang ingin mendengarkan dan tidak memberi tahu Anda apa yang harus dilakukan kecuali Anda membiarkannya. Jadi, harapan saya adalah bahwa kita semua dapat memiliki satu orang yang akan meminjamkan telinga mereka ketika Anda ingin berbagi beban Anda. Terkadang, didengar lebih dari cukup :) https://t.co/fx27pta8gz",Positif,"actually, it is harder to find someone who'd want to listen and not telling you what to do unless you let them. so, my hope is that all of us could have that one person who'd lend their ears when you want to share your burden. sometimes, being heard is more than enough :)","sebenarnya, lebih sulit menemukan seseorang yang mau mendengarkan dan tidak memberi tahu Anda apa yang harus dilakukan kecuali Anda mengizinkannya. jadi, harapanku adalah kita semua bisa memiliki satu orang yang mau mendengarkan ketika kamu ingin berbagi beban. terkadang, didengarkan saja sudah lebih dari cukup :)","in fact, it's harder to find someone who will listen and not tell you what to do unless you let them. So, my hope is that we can all have one person who will listen when you want to share the burden. Sometimes, just listening is more than enough :)"
3249,"no crush, no love, no break up, no stress, no tension. enjoy being single","no crush, no love, no break up, no stress, no tension. Enjoy being single","Tidak ada naksir, tidak ada cinta, tidak ada putus, tidak ada stres, tidak ada ketegangan. Nikmati menjadi lajang",Positif,"no crush, no love, no break up, no stress, no tension. enjoy being single","tidak ada naksir, tidak ada cinta, tidak ada putus cinta, tidak ada stres, tidak ada ketegangan. menikmati menjadi lajang","no crushes, no crushes, no breakups, no stress, no tension. enjoy being single"
431,anxiety attackk too early 🙃,Anxiety Attackk too Early 🙃,serangan kecemasan terlalu dini 🙃,Negatif,anxiety attackk too early :upside-down_face:,serangan kecemasan terlalu dini :upside-down_face:,premature anxiety attack :upside-down_face:
2496,Keknya seharian ini bakalan dengerin nenek² pada narsis diatas panggung😶 #Edisitetanggahajatan,Keknya all day will listen to grandmothers on narcissists on stage #edisitetanghajatan,Keknya Seharian ini BAKALAN DENGERIN NENEK² PAYA NARSIS DIATAS PANGGUNG😶 #EdISITETANGGAHAJATAN,Netral,keknya seharian ini bakalan dengerin nenek² pada narsis diatas panggung:face_without_mouth:,keknya seharian ini bakalan dengerin nenek² pada narsis diatas panggung:face_without_mouth:,Looks like I'm going to be listening to grandmas selfies all day on stage:face_without_mouth:
5019,Yoo Seungho crush aku jaman SMA 😍 https://t.co/y9BcXbmSei,Yoo Seungho Crush I am in high school 😍 https://t.co/y9bcxbmsei,Yoo Seungho Crush Aku Jaman Sma 😍 https://t.co/y9bcxbmsei,Positif,yoo seungho crush aku jaman sma :smiling_face_with_heart-eyes:,yoo Seungho naksir aku jaman sma :smiling_face_with_heart-eyes:,yoo Seungho had a crush on me in high school :smiling_face_with_heart-eyes:
3338,OMG bestie ayo lihat ini kece bgt😎 https://t.co/lhncMIpjsE,Omg besie let's see this cool https://t.co/lhncmipjse,OMG bestie ayo lohat ini kese bgt😎 https://t.co/lhncmipjse,Positif,**** bestie ayo lihat ini kece bgt:smiling_face_with_sunglasses:,**** bestie ayo lihat ini kece bgt:smiling_face_with_sunglasses:,**** bestie come see this is really cool: smiling_face_with_sunglasses:
1993,i'm in the state where i'm no afraid of being honest to the ones i cared about; it took a while for me to be able to do that but now i'm relieved that i can pass though that phase.,I'm in the state where I'm no afraid of being honest to the ones I cared about; It shop a while for me to be able to do that but now I'm relieved that I can pass that that phase.,Saya dalam keadaan di mana saya tidak takut bersikap jujur ​​kepada orang -orang yang saya pedulikan; Butuh beberapa saat bagi saya untuk dapat melakukan itu tetapi sekarang saya lega bahwa saya bisa lulus meskipun fase itu.,Positif,i'm in the state where i'm no afraid of being honest to the ones i cared about; it took a while for me to be able to do that but now i'm relieved that i can pass though that phase.,aku berada dalam kondisi di mana aku tidak takut lagi untuk jujur ​​pada orang yang aku sayangi; butuh waktu yang cukup lama bagiku untuk bisa melakukan itu tapi sekarang aku lega karena aku bisa melewati fase itu.,I'm in a state where I'm no longer afraid to be honest with the people I care about; it took me quite a long time to be able to do that but now I'm relieved because I can get through that phase.
2658,LAH EMG KNP SIH NJING. KOK SEWOT. gimanapun cara healing nya gaboleh dibilang 'sampe segininya' https://t.co/NP0K79WLa5,"I don't know why. How come it's fun. however, the way healing is said to be said to be 'until like' https://t.co/np0k79wla5",Lah emg knp sih njing. Kok Sewot. GIMANAPUN Cara Penyembuhan Nya Gaboleh Dibilan 'Sampe Segininya' https://t.co/np0k79wla5,Negatif,lah emg knp sih njing. kok sewot. gimanapun cara healing nya gaboleh dibilang 'sampe segininya',lah emg knp sih njing. kok sewot. bagaimanapun cara penyembuhannya gaboleh Dibilang 'sampel segininya',"So why not, dog? why are you so annoyed? However, the method of healing cannot be said to be 'such a sample'"
1395,"Goodbye 2021 Welcome the new year 2022 with the hope that in 2022 a year full of goodness sincerely, even though there always comes a bad picture for sure in the year of twins   #Goodbye2021  #welcome2022  #NewYear2022  #YearTwins  #1Januari2022 https://t.co/GTISCGtppg","Goodbye 2021 Welcome to the new year 2022 with the hope that in 2022 a year full of goodness sincerely, even though there is always a bad picture for surre in the year of twins  #Goodbye2021 #WELCOME2022 #Newyear2022 #Yeartwins #1janari2022 https://t.co/gtiscgtppg","Selamat Tinggal 2021 Selamat Datang Tahun Baru 2022 dengan harapan bahwa pada tahun 2022 setahun penuh kebaikan dengan tulus, meskipun selalu ada gambaran yang buruk di tahun kembar kembar  #Selamat tinggal2021 #Welcome2022 #Newyear2022 #EARTWINS #1JanUari2022 https://t.co/gtiscgtppg",Positif,"goodbye 2021 welcome the new year 2022 with the hope that in 2022 a year full of goodness sincerely, even though there always comes a bad picture for sure in the year of twins","selamat tinggal tahun 2021 sambut tahun baru 2022 dengan harapan semoga di tahun 2022 menjadi tahun yang penuh kebaikan dengan ikhlas, meski selalu datang gambaran buruk yang pasti di tahun kembar","goodbye 2021 welcome the new year 2022 with the hope that 2022 will be a year full of goodness with sincerity, even though there always comes a bad picture that is certain in the twin year"
3800,Santuy https://t.co/A0yxkSEuv4,Santuy https://t.co/a0yxkseuv4,Santuy https://t.co/a0yxkseuv4,Netral,santuy,santuy,santuy
1119,"even at the end, Woong didn't look at Yumi in the slightest. 😭 #YumisCellsEp14 https://t.co/8aP9GkYHJ7","Even at the end, Woong did not look at Yumi in the Slightest. 😭 #YUMISCELLSEP14 https://t.co/8ap9gkyhj7","Bahkan pada akhirnya, Woong tidak melihat Yumi sedikit pun. 😭 #Yumiscellsep14 https://t.co/8ap9gkyhj7",Negatif,"even at the end, woong didn't look at yumi in the slightest. :loudly_crying_face:","bahkan pada akhirnya, woong tidak melihat ke arah yumi sedikit pun. :keras_wajah_menangis:","Even in the end, Woong didn't look at Yumi at all. :hard_crying_face:"
1233,"For me, family, people around me https://t.co/gTe1q7RP1Q","For me, family, people around me https://t.co/gte1q7rp1q","Bagi saya, keluarga, orang -orang di sekitar saya https://t.co/gte1q7rp1q",Netral,"for me, family, people around me","bagi saya, keluarga, orang-orang di sekitar saya","for me, my family, the people around me"
4593,"too bad all countries combined, can't even provide 6 billion. https://t.co/SqWt2yTz2c","TOO BAD ALL COUNTRIS COMBINED, Can't even Provide 6 Billion. https://t.co/sqwt2ytz2c","Sayang sekali semua negara digabungkan, bahkan tidak dapat menyediakan 6 miliar. https://t.co/sqwt2ytz2c",Negatif,"too bad all countries combined, can't even provide 6 billion.","sayang sekali jika digabungkan semua negara, bahkan tidak bisa menyediakan 6 miliar.","It's a shame that if all countries combined, they can't even provide 6 billion."
3849,Segala kepo kepo. Kayanya gapercaya bgt wkwk,All kepo kepo. I think it's really good,Segala Kepo Kepo. Kayanya gapercaya bgt wkwk,Negatif,segala kepo kepo. kayanya gapercaya bgt wkwk,segala kepo kepo. kayanya ga percaya bgt wkwk,all the fuss. I don't think I really believe it hahaha
2342,"Just put the money on table and give whatever solskjaer want, @ManUtd it is now or never.","Just put the money on table and give whatever solskjaer want, @manutd it is now or never.","Cukup letakkan uang itu di atas meja dan berikan apa pun yang diinginkan Solskjaer, @manutd sekarang atau tidak pernah.",Netral,"just put the money on table and give whatever solskjaer want, it is now or never.","taruh saja uangnya di atas meja dan berikan apa pun yang diinginkan Solskjaer, sekarang atau tidak sama sekali.","just put the money on the table and give Solskjaer whatever he wants, it's now or never."
1313,Gatau lah inimah gatau hangover gatau overthinking pokonya pala gue puyeng mikirinnya.,"I don't know this, I don't know, I don't have overthinking, my nutmeg is thinking about it.",Gatau Lah inimah Gatau Hangover Gatau terlalu banyak berpikir pokonya pala gue puyeng mikirinnya.,Negatif,gatau lah inimah gatau hangover gatau overthinking pokonya pala gue puyeng mikirinnya.,gatau lah inimah gatau mabuk gatau overthinking pokonya pala gue puyeng mikirinnya.,"I don't know if I'm drunk or I'm overthinking. Basically, I'm having a headache thinking about it."
2639,"Ladies.. If they say I'm not ready to a relationship, that's a giant red flag. They telling you today that ""I'm going to hurt you"" in case you didn't hear ""I'm going to hurt you"". Do you want to get hurt? No baby you don't..","Ladies .. if they say I'm not ready to a relationship, that's a giant red flag. They tell you today that ""I'm going to hurt you"" in case you didn't hear ""I'm going to hurt you"". Do you want to get hurt? No baby you don't ..","Ladies .. Jika mereka mengatakan saya belum siap untuk suatu hubungan, itu bendera merah raksasa. Mereka memberi tahu Anda hari ini bahwa ""Saya akan menyakiti Anda"" jika Anda tidak mendengar ""Saya akan menyakiti Anda"". Apakah Anda ingin terluka? Tidak ada bayi yang tidak ..",Negatif,"ladies.. if they say i'm not ready to a relationship, that's a giant red flag. they telling you today that ""i'm going to hurt you"" in case you didn't hear ""i'm going to hurt you"". do you want to get hurt? no baby you don't..","nona-nona.. jika mereka bilang aku belum siap menjalin hubungan, itu tanda bahaya besar. mereka memberitahumu hari ini bahwa ""aku akan menyakitimu"" jika kamu tidak mendengar ""aku akan menyakitimu"". apakah kamu ingin terluka? tidak sayang kamu tidak..","ladies.. if they say I'm not ready for a relationship, that's a huge red flag. they tell you today that “I will hurt you” if you don't hear “I will hurt you”. do you want to get hurt? no darling you don't..."
3257,"No one, literally no one.  Luis nani after cutting inside goal: https://t.co/FQhIJC1eyR","No one, literally no one.  Luis Nani After Cutting Inside Goal: https://t.co/fqhijc1eyr","Tidak seorang pun, secara harfiah tidak ada.  Luis Nani Setelah Memotong Tujuan Inside: https://t.co/fqhijc1eyr",Netral,"no one, literally no one. luis nani after cutting inside goal:","tidak seorang pun, secara harfiah tidak seorang pun. luis nani setelah memotong ke dalam gawang:","no one, literally no one. luis nani after cutting into the goal:"
3136,"My passion is about makeup! Such as;swatching,reviewing,promoting it on socmed. I can do it better and faster with my fav new feature Single Take on S20 FE, which I can take moments in different mode AImazingly with 1 shoot only! #GalaxyS20FE #TheAIMazing #withGalaxy @samsungID https://t.co/ZeY44Xwe25","My passion is about makeup! Such as; swatching, reviewing, promoting it on socmed. I can do it better and faster with my fav new feature single take on s20 fe, which i can take moments in different mode Aimazyly with 1 shoot only! #Galaxy20fe #theaimazing #withgalaxy @samsungid https://t.co/zey44xwe25","Gairah saya adalah tentang makeup! Seperti; swatching, meninjau, mempromosikannya di SocMed. Saya dapat melakukannya dengan lebih baik dan lebih cepat dengan fitur baru saya yang mengambil S20 Fe, yang dapat saya ambil saat -saat dalam mode yang berbeda dengan igauan dengan 1 shoot saja! #Galaxys20fe #theAimazing #withgalaxy @samsungid https://t.co/zey44xwe25",Positif,"my passion is about makeup! such as;swatching,reviewing,promoting it on socmed. i can do it better and faster with my fav new feature single take on s20 fe, which i can take moments in different mode aimazingly with 1 shoot only!","passionku adalah tentang tata rias! seperti; swatching, review, promosikan di socmed. saya dapat melakukannya dengan lebih baik dan lebih cepat dengan fitur baru favorit saya, pengambilan gambar tunggal pada s20 fe, yang mana saya dapat mengambil momen dalam mode berbeda secara menakjubkan hanya dengan 1 pengambilan gambar!","My passion is about make-up! like; swatching, reviewing, promoting on social media. I can do it better and faster with my favorite new feature, single shot on the s20 fe, where I can capture moments in amazingly different modes with just 1 shot!"
