Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,texten,backtranslated_tweet
2694,"Lepas dari soal Macron ato kartun, apakah Islam membenarkan orang menyembelih manusia hanya karena perbedaan keyakinan?  Kenapa tokoh2 politisi Islam cenderung denial pada aksi2 biadab yg mengatas-namakan agama?","Apart from the matter of macron or cartoon, does Islam justify people slaughtering humans only because of differences in belief?  Why do Islamic politicians tend to be denial in savage actions in the name of religion?","Lepas Dari Soal Macron Ato Kartun, Apakah Islam Membenarkan Orang Menyembelih Manusia Hanya Karena Perbedaan Keyakanan?  Kenapa Tokoh2 Politisi Islam Cenderung Denial Pada Aksi2 Biadab Yg Mengata-Namakan Agama?",Negatif,"lepas dari soal macron ato kartun, apakah islam membenarkan orang menyembelih manusia hanya karena perbedaan keyakinan? kenapa tokoh2 politisi islam cenderung denial pada aksi2 biadab yg mengatas-namakan agama?","lepas dari soal macron ato kartun, apakah islam mengizinkan orang menyembelih manusia hanya karena perbedaan keyakinan? kenapa tokoh2 politisi islam cenderung denial pada aksi2 biadab yg mengatas-namakan agama?","Apart from the matter of macros or cartoons, does Islam allow people to slaughter humans just because of differences in beliefs? Why do Islamic political figures tend to deny barbaric acts in the name of religion?"
1163,Even the villain is greatt!! 👍🏻👍🏻👍🏻  #HorizonForbiddenWest                     #beyondthehorizon   #Aloy #VirtualPhotography  #PhotoMode  #PSshare #PSBlog  #PS5Share #PS5   #VGPUnite #VPGamers https://t.co/DO8rP8xPm9,Even the villain is great !! 👍🏻👍🏻cription  #HorizonforbiddenWest #BeyondThehorizon #Aloy #VIRTUALPHOTOGRAPHY #Photomode #sshare #psblog #ps5share #ps5 #vgpunite #vpgamers https://t.co/do8rp8xpm9,Bahkan penjahatnya hebat !! 👍🏻👍🏻👍🏻  #Horizonforbiddenwest #BeyondTheHorizon #Aloy #virtualphotography #photomode #psshare #psblog #ps5share #ps5 #vgpunite #vpgamers https://t.co/do8rp8xpm9,Positif,even the villain is greatt!! :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:,bahkan penjahatnya pun hebat!! :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:,even the villains are great!! :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:
2471,Kayaknya humble + clingy 🤙 https://t.co/iws89XnSlV,I think Humble + Clingy 🤙 https://t.co/iws89xnslv,Kayaknya Humble + Clingy 🤙 https://t.co/iws89xnslv,Netral,kayaknya humble + clingy :call_me_hand:,kayaknya rendah hati + lengket :call_me_hand:,seems humble + sticky :call_me_hand:
3015,Mental health issues are so important. If you need help please find someone you can trust to help you. Don't let yourself damage.  #MentalHealthMatters #Mentalhealth,Mental Health Issues are so important. If you need help please find someone you can trust to help you. Don't let yourself damage.  #MENALHEALTHMATTERS #MenalHealth,"Masalah kesehatan mental sangat penting. Jika Anda membutuhkan bantuan, silakan temukan seseorang yang dapat Anda percayai untuk membantu Anda. Jangan biarkan diri Anda merusak.  #MentalhealthMatters #mentalhealth",Positif,mental health issues are so important. if you need help please find someone you can trust to help you. don't let yourself damage.,"masalah kesehatan mental sangatlah penting. jika Anda memerlukan bantuan, silakan temukan seseorang yang dapat Anda percayai untuk membantu Anda. jangan biarkan dirimu rusak.","Mental health issues are very important. If you need help, please find someone you can trust to help you. don't let yourself be damaged."
254,"Actually i don’t mind getting kapan kawin question but the sekarang makin gemuk ya comment that i can’t handle, because i know it’s true 🥲","Actually I don't mind getting when married Question but the now is getting fatter that comment that I can't handle, because I know it's true 🥲","Sebenarnya saya tidak keberatan mendapatkan pertanyaan Kapan Kawin tetapi komentar sekarang makin gemuk ya yang tidak bisa saya tangani, karena saya tahu itu benar 🥲",Negatif,"actually i don't mind getting kapan kawin question but the sekarang makin gemuk ya comment that i can't handle, because i know it's true :smiling_face_with_tear:","sebenarnya aku tidak keberatan mendapat pertanyaan kapan kawin tapi sekarang makin gemuk ya komentar yang tidak bisa aku tangani, karena aku tahu itu benar :smiling_face_with_tear:","actually I don't mind getting questions about when I'm getting married but now I'm getting fatter, it's a comment I can't handle, because I know it's true :smiling_face_with_tear:"
1896,"I have crush on you, hbu?","I have crush on you, hbu?","Aku naksirmu, HBU?",Netral,"i have crush on you, hbu?","aku naksir kamu, hbu?","I have a crush on you, hbu?"
2797,Mak tratap liat mantan lewat pake jazz plat AA tu sapa. Dah lah ga mau over tp ttp aja overthinking ;),Mak trans to see the ex through using jazz plate aa tu what. I don't want to over but just overthinking;),Mak TRATAP LIAT MANTAN LEWAT PAKE JAZZ PLAT AA TU Sapa. Dah lah ga mau over tp ttp aja terlalu banyak berpikir;),Negatif,mak tratap liat mantan lewat pake jazz plat aa tu sapa. dah lah ga mau over tp ttp aja overthinking ;),mak tratap liat mantan lewat pake jazz plat aa tu sapa. dah lah ga mau over tp ttp aja overthinking ;),Mom looked at her ex and said hello using jazz plates. I don't want to overthink but I'm still overthinking ;)
3555,Pengen staycation kalo liburan gini.. 😁😁😁😁,Want to staycation if it's a vacation like this .. 😁😁😁😁,Pengen Staycation Kalo Liburan Gini .. 😁😁😁😁,Netral,pengen staycation kalo liburan gini.. :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,pengen staycation kalo liburan gini.. :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,I want to have a staycation on holiday like this... :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:
370,Alhamdulillah 🫠🥺 happy banget banget bangettt bisa healing ke #fdxbeauty2022 💕thank you @femaledaily 🤗✨ https://t.co/GSTTewV3y1,Alhamdulillah 🫠🥺 really really happy to be able to healing to #fdxbeauty2022 💕thank you @femaledaily 🤗✨ https://t.co/gsttewv3y1,Alhamdulillah 🫠🥺 Bahet Banget Banget Bangettt Bisa Healing Ke #fdxbeauty2022 💕THank Anda @FemalEdaily 🤗✨ https://t.co/gsttewv3y1,Positif,alhamdulillah :melting_face::pleading_face: happy banget banget bangettt bisa healing ke :two_hearts:thank you :smiling_face_with_open_hands::sparkles:,alhamdulillah :melting_face::pleading_face: happy banget bangettt bisa healing ke :two_hearts:thank you :smiling_face_with_open_hands::sparkles:,thank God :melting_face::pleading_face: I'm so happy I was able to heal :two_hearts:thank you :smiling_face_with_open_hands::sparkles:
961,"Demi apapun aku sayang bgt sama keluarga aku, support system terbaik itu keluarga🤍","For whatever sake I love my family, the best support system is family🤍","Demi Apapun Aku Sayang Bgt Sama Keluarga Aku, Sistem Pendukung Terbaik Itu Keluarga🤍",Positif,"demi apapun aku sayang bgt sama keluarga aku, support system terbaik itu keluarga:white_heart:","demi apapun aku sayang bgt sama keluarga aku, support system terbaik itu keluarga:white_heart:","For whatever reason, I really love my family, the best support system is family: white_heart:"
3642,"PPKM Day 28  When You don't like your President and the gank, just do whatever you can do and around you can do to make a better place.   Don't blame him without a solution.","PPKM Day 28  When you don't like your president and the gank, just do whatever you can do and around you can do to make a better place.  Don't Blame Him Without A Solution.","Hari PPKM 28  Ketika Anda tidak menyukai presiden dan gank Anda, lakukan saja apa pun yang dapat Anda lakukan dan di sekitar Anda dapat melakukan untuk membuat tempat yang lebih baik.  Jangan salahkan dia tanpa solusi.",Positif,"ppkm day 28 when you don't like your president and the gank, just do whatever you can do and around you can do to make a better place. don't blame him without a solution.","ppkm hari ke 28 ketika kamu tidak suka dengan presiden dan gankmu, lakukan saja apa yang kamu bisa dan sekitar kamu bisa lakukan untuk membuat tempat lebih baik. jangan salahkan dia tanpa solusi.","ppkm day 28 when you don't like the president and your gang, just do what you can and what you can do to make the place better. don't blame him without a solution."
3768,Salah satu alasan aku prefer apartemen ketimbang rumah tapak: ga akan ketemu ibu-ibu berhijab yang mulutnya kek jamban https://t.co/Aa4LyA7fai,One of the reasons I prefer an apartment rather than a tread house: I won't meet the hijab mothers whose mouths are latrine https://t.co/aa4lya7fai,Salah Satu Alasan Aku Lebih Pilih Apartemen Ketimbang Rahat Tapak: Ga Akan KetuMu Ibu-Ibu Berhijab Yang Mulutnya Kek Jamban https://t.co/aa4lya7fai,Negatif,salah satu alasan aku prefer apartemen ketimbang rumah tapak: ga akan ketemu ibu-ibu berhijab yang mulutnya kek jamban,salah satu alasan aku lebih memilih apartemen daripada rumah tapak: ga akan ketemu ibu-ibu berhijab yang mulutnya kek jamban,one of the reasons I prefer an apartment to a landed house: I won't meet hijab-wearing mothers whose mouths are like toilets
740,Btw yg nge scream/growl bestie w si totong @bix_boa https://t.co/ZPTFtyOzPP,Btw who is screaming/growl bestie w si totong @bix_boa https://t.co/zptphtyozpp,Btw yg nge scream/growl bestie w si si totong @bix_boa https://t.co/zptftyozpp,Netral,btw yg nge scream/growl bestie w si totong,btw yg nge scream/growl bestie w si totong,btw the one who screams/growls is the totong's bestie
93,#JBNextChapter after I saw this I was even more proud. I always support you in any way hehe maybe until you have kids. thank you for this video I cry and feel proud to always support you. @justinbieber 😭😭💜 https://t.co/ZdfeDxESXd,#Jbnextchapter after I saw this I was even more proud. I always support you in any way hehe may until you have kids. Thank you for this video I Cry and Feel Proud to Always Support You. @justinbieber 😭😭💜 https://t.co/zdfedxesxd,#Jbnextchapter setelah saya melihat ini saya bahkan lebih bangga. Saya selalu mendukung Anda dengan cara apa pun hehe mungkin sampai Anda punya anak. Terima kasih untuk video ini saya menangis dan merasa bangga selalu mendukung Anda. @justinbieber 😭😭💜 https://t.co/zdfedxesxd,Positif,after i saw this i was even more proud. i always support you in any way hehe maybe until you have kids. thank you for this video i cry and feel proud to always support you. :loudly_crying_face::loudly_crying_face::purple_heart:,setelah aku melihat ini aku semakin bangga. aku selalu mendukungmu dalam hal apapun hehe mungkin sampai kamu punya anak. terima kasih untuk video ini aku menangis dan merasa bangga selalu mendukung kalian. :muka_menangis_keras::wajah_menangis_keras::hati_ungu:,"after I saw this I became even more proud. I always support you in anything hehe, maybe until you have children. thank you for this video I cried and feel proud to always support you. :face_crying_loud::face_crying_loud::purple_heart:"
606,"Bener2 seharian cuma tiduran dikamar, overthinking, nangis, dahlah capej","Really just a day of lying in the room, overthinking, crying, already capej","Bener2 Seharian Cuma Tiduran Dikamar, Overfinking, Nangis, Dahlah Capej",Negatif,"bener2 seharian cuma tiduran dikamar, overthinking, nangis, dahlah capej","bener2 seharian cuma tiduran dikamar, overthinking, nangis, dahlah capej","Really I just lay in my room all day, overthinking, crying, I'm tired"
4351,temen 1 geng staycation gak ngajak2 gua. trus minjem duit ke gua untuk have fun. Sial. gua rebut juga nih sugar daddy lu pada satu2. https://t.co/ADPCn57BBk,Friend 1 Staycation gang doesn't invite me. Then borrow money to the cave to have fun. Unlucky. I also took the Daddy Sugar Daddy on one. https://t.co/adpcn57bbk,Temen 1 Geng Staycation Gak Ngajak2 Gua. Trus Minjem Duit Ke Gua Taktakan bersenang -senang. Sial. Gua membantah sugar sugar daddy lu saya2. https://t.co/adpcn57bbk,Negatif,temen 1 geng staycation gak ngajak2 gua. trus minjem duit ke gua untuk have fun. sial. gua rebut juga nih sugar daddy lu pada satu2.,temen 1 geng staycation gak ngajak2 gua. trus minjem duit ke gua untuk bersenang-senang. sia-sia. gua bantahan juga nih sugar daddy lu pada satu2.,My friends from the staycation gang didn't invite me. then borrow money from the cave to have fun. vain. I also object to your sugar daddy one by one.
2267,"Jangan lupa sebelum tidur untuk berwudhu, face wash, sikat gigi, memakai serum, lanjut overthinking.","Don't forget before going to bed for ablution, face wash, toothbrush, wearing serum, continued overthinking.","Jangan Lupa Sebelum Tidur Untuce Berwudhu, Wajah Cuci, Sikat Gigi, Serum Memakai, Lanjut yang terlalu banyak berpikir.",Negatif,"jangan lupa sebelum tidur untuk berwudhu, face wash, sikat gigi, memakai serum, lanjut overthinking.","jangan lupa sebelum tidur untuk berwudhu, cuci muka, sikat gigi, pakai serum, lanjut overthinking.","Don't forget before going to bed to do ablution, wash your face, brush your teeth, use serum, continue overthinking."
1239,for women who can actually afford that kind of kitchen 🤭🤭 https://t.co/X18aBEMFrV,for women who can actually afford that kind of kitchen 🤭🤭 https://t.co/x18abemfrv,untuk wanita yang benar -benar mampu membeli dapur semacam itu 🤭🤭 https://t.co/x18abemfrv,Netral,for women who can actually afford that kind of kitchen :face_with_hand_over_mouth::face_with_hand_over_mouth:,untuk wanita yang sebenarnya mampu membeli dapur seperti itu :face_with_hand_over_mouth::face_with_hand_over_mouth:,for women who can actually afford a kitchen like that :face_with_hand_over_mouth::face_with_hand_over_mouth:
4770,"What are you talking about? The Earth is FINE! The Climate which have optimum for Living thing especially Human to live in is not  As usual, Our Egoistical Side thinking we save the Earth by doing GREEN thing but truth to be told we just want to save ourself","What are you talking about? The Earth is fine! The climate which has optimum for living things especially human to live in is not  As usual, our selfistic side thinking we save the earth by doing green things but truth to be toll we just want to save ourself","Apa yang sedang Anda bicarakan? Bumi baik -baik saja! Iklim yang memiliki makhluk hidup yang optimal terutama manusia untuk dijalani bukanlah  Seperti biasa, sisi egois kita berpikir kita menyelamatkan bumi dengan melakukan hal hijau tetapi kebenaran untuk diberitahu kita hanya ingin menyelamatkan diri kita sendiri",Negatif,"what are you talking about? the earth is fine! the climate which have optimum for living thing especially human to live in is not as usual, our egoistical side thinking we save the earth by doing green thing but truth to be told we just want to save ourself","apa yang kamu bicarakan? bumi baik-baik saja! iklim yang optimal bagi makhluk hidup khususnya manusia untuk hidup tidaklah seperti biasanya, sisi egois kita berpikir bahwa kita menyelamatkan bumi dengan melakukan hal-hal yang ramah lingkungan namun sejujurnya kita hanya ingin menyelamatkan diri kita sendiri","What are you talking about? Earth is fine! The optimal climate for living creatures, especially humans, to live is not what it used to be, our selfish side thinks that we are saving the earth by doing environmentally friendly things but honestly we only want to save ourselves"
