cleaned_tweet,label,backtranslated_tweet
"another on this last day of 2020, another macgyver list ticked. :face_savoring_food::relieved_face: got to fix my own sprained (leaked!) cooking gas hose. hopefully it's save and surely ready to use!",Positif,"Other on the last day of the year 2020, list of Macgyver other Bertikar. :face_savoring_food::relieved_face: Must fix selang gas cook my own yang tersentak (dibocor!)"
"cause you only got the moment, so own it while you're alive",Netral,"Because you only have a moment, so have it while you live"
"perhatikan mata, pada belo-belo' yah? cewek cowok sama. i notice that they have the same eye feature, like big rounded and sharp. they are gorgeous, even only in portrait but seem real.",Positif,"I noticed that they have the same features as the mat, like a big round and sharp. They're pretty, even if they're only in a picture but they look real."
it's my first love what i dreaming of when i go to bed when i lay my head upon my pillow don't know what to do my first love thinks that i'm too young he doesn't even know wish that i could show him what i'm feeling cause i'm feeling my first love,Negatif,"I'm in love with you, and I'm not sure I'd be able to show you what I'm missing because I feel love."
even temen sendiri kalau pas tidur meluk2 tuh risih :loudly_crying_face:,Negatif,"Even if I don't sleep, I'm not going to sleep."
thanking again for always comforting me in any situations! :smiling_face_with_heart-eyes: *literally senyum-senyum sendiri tiap liat tingkah john mayer*,Positif,Thanks again for always cheering me up in any situation!
"bali souvenir rate 3.5/5 ""i prefer bali ferris wheel"" @ koral restaurant",Netral,"Tariff souvenir bali 3,5/5 ""Saya lebih suka roda bali"" @ koral restaurant"
"met pagi semuaa, happy weekend, semoga long weekend nya menyenangkan yaa, jangan lupa di hotel sofia ajaa :smiling_face_with_hearts::sparkles:",Positif,"Till morning everyone, good weekend, hope the weekend is long and fun yeah, don't forget the hotel Sofia ajaa:"
healing ku gk berhasil,Negatif,I'm going to help you.
paling bener itu healing pas weekday biar worth kalo ngga ya cuma nambah pikiran doang :(,Negatif,The most important thing is to remember to pray every day of the week.
"support system banget mereka! salut, dukung rilis single ke-2 - tiada cinta selain kamu, 28 juli 2021. terniat si!!! aminda sumbang royalti",Positif,"Hello, Dukung released single ke-2 - no cinta selain kamu, 28 july 2021. terniat si!!! aminda sumbang royalti"
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?:smiling_face:",Positif,"My time is one of the best ways to do this weekend. If I like the last weekend watching Drakor Sepuasnya make an indihome, if the last weekend version you are best?"
"there will be a time, surely one day. may allah's promise come true!",Positif,I'm going to have a good day.
gw berharap deep talk kalian akan s epic ini :folded_hands:,Netral,I hope to speak deeply you will be epic this:
i remember the days when i was on the hospital and no one calls me not even a text,Negatif,I remember the day I was in the hospital and there was no one to call me even didn't send a text.
"kalo emng experienced ya tunjukin dengan tindakan yg sesuai, bukannya malah flexing sana sini.",Negatif,"If you're experienced, show me what you're doing, not what you're doing."
"its different on all of us but there are always five. denial, anger, bargaining, depression, acceptance",Negatif,"I'm not sure what I'm saying, but I'm not saying anything."
"suddenly i believe in miracles and dreams last night, like dried flowers even though last night believe it was impressive. even if it's just a dream :face_holding_back_tears::rainbow::dizzy::face_with_crossed-out_eyes:",Positif,"Suddenly I believe in miracles and dreams of this night, like a dry flower even though this night I believe it is a miracle. Even if it is just a dream:"
"whats worse than being alive? pre.. pretend that you're alive, when you've actually died.",Negatif,"What is worse than living? Before... I thought you were alive, when you really had died."
city vs chelsea probably in the ucl final. **** :man_facepalming:,Negatif,City vs Chelsea may be in the final UCL.
pen punya crush kyk yg lain :),Netral,Pen punya crush kyk yang lain :)
"i'm fully aware that i get overwhelmed easily when i'm in relationships. it's not that i emotionally incapable of maintaining a functional relationship, it's just i need someone who understands my boundaries?",Negatif,"I realize that I'm not easily distracted when I'm in a relationship because I'm not emotionally able to maintain a functional relationship, just that I need someone who understands my boundaries?"
pilihan yg salah atau memang salah pilih. santuy aja tetap di zone yg aman ikuti arus tapi jangan sampai tenggelam.,Positif,Choice Yang Salah or memang salah pilih. Santo aja tetap di zona yang aman ikuti arus tapi jangan sampai tenggelam.
"trying to always ask myself, for some questions like : ""what can i improve?"" ""what do i need to change?"" ""has it been a better way to make it?"" we just can't be standstill, while other people are improving :OK_hand:",Positif,"I always try to ask myself, because there are some questions like: ""what can I improve?"" ""what do I need to change?"" ""is this a better way to do it?"""
hari kepo sedunia,Netral,Hari kepo sedunia
"new year's eve bener me time. diajak keluar sm tmn2 jg aku gamau, even sm ayah mama diajak ke jkt aku ga ikut hehehe",Negatif,"Malam Tahun Baru bener waktu saya. diajak keluar sm tmn2 jg aku gamau, bahkan sm ayah ibu diajak ke jkt aku ga ikut hehehe"
he literally eat that choreo!:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::fire::collision:,Positif,He really eats Korean it!: smiley_wajah_dengan_hati-mata:: smiley_wajah_dengan_hati-mata:: baker:: benturan:
"i'm in the state of very unmotivated, fatigued for no reason. even i can't concentrate at something.",Negatif,"I'm in a very bad situation, not motivated, without any reason."
hey me! hold on just a little while longer.,Positif,"Hey aku, wait a minute."
fyuhh.. my next rendang will be around feb 2022. :face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose:,Netral,Fuhh.. the next rendang will be around February 2022.
spill more!!!! :eyes:,Netral,There's more to it than that!
"even after all these years, we just now got the feeling that we're meeting, for the first time.",Netral,"Even after many years, we just felt that we met, for the first time."
udah finalisasi kan? smngt overthinking sebulan kedepan !!!,Negatif,I'm not thinking about it for a month now!
even in short time comes a joy in this early 2022 :smiling_face: let see what next :next_track_button:,Positif,Even in a short time coming to Sukcita in early 2022 this: smile: let's see what's next:
resiko dadi wong kepo :face_with_steam_from_nose:,Negatif,Risk is not enough.
manifesting 's energy,Netral,The energy is manifested
santuy amat mba kek buang angin:(,Negatif,I'm going to be a little bit of a bitch.
lisa is literally a sxy girl,Positif,Lisa is really a sexy girl
tapi jujurly badan rivuh pisan. semoga tetep kuat dan waras sampai akhir. :pleading_face:,Negatif,"But honestly, I'm not going to stop."
yang jelas...sekrang kita bestie jeff...:upside-down_face:,Netral,Yang is clear...sekrang kita bestie jeff...: terbalik_wajah:
"harry maguire is the worst, even compared to phil jones. not even a competition.",Negatif,"Harry Maguire is the worst, even compared to Phil Jones."
overthinking mulai berkunang² diatas kepala.,Negatif,I'm thinking too much and I'm thinking too much.
"good bye 2020, welcome 2020 v² wish : covid cepet ilang deh, cape gua mo jalan"" santuy",Positif,"Bye bye 2020, bye come 2020 v2 Wish: Covid quickly disappeared deh, Cape Gua Mo Jalan"" Santuy"
"balik lg ke akal sehat masing""ya salut sm mbaknya bener"" open minded:thumbs_up:",Positif,"I'm going to say hello to you, but I'm not going to say hello to you."
"aku pas liat crush aku mentionan sama mutual, sementara aku jbjb ga dibales-bales",Negatif,"I don't see falling in love I mention each other, while I Jbjb ga dibales-bales"
"kapan ya berhasil macarin cowo unyu, dr dulu punya crush modelan begitu pasti kandas ditengah jalan mepet mau jadian gajadi mulu",Negatif,"When you succeed makarin cowo unyu, dr dulu has crush model begitu pasti kandas ditengah jalan mepet mau jadian gajadi mulu"
"speechless... have no word to say, tp kalo gue jd lo kaa, ancur bgt seancur ancurnya :slightly_smiling_face: usia nikah baru 15days even honeymoon jg blum kelar kali???",Negatif,"Without saying... there is no saying to say, but if I go to kaa, ancur bgt seancur ancurnya:slightly_smiley_face: usia nikah baru 15 hari bahkan bulan madu jg blum kelar kali???"
genap 3 bulan ga ngapa2in bestie:crying_face::rolling_on_the_floor_laughing:,Negatif,Even 3 months ga ngapa2in bestie: weeping_wajah:: bergulir_di_ lantai_tertawa:
lah iya baru sadar gw 30 july itu bestie day wwkwkwkk,Netral,I just realized that July 30 is the best day of my life.
"yang dibutuhkan oleh garangan &amp; luwak, anti spill~",Netral,"Yang is required by garangan &amp; luwak, anti tumpahan~"
pengen spill cowo manipulatif dan mokondo tapi takut dosa . tapi lebih takut kalo ada korban selanjutnya,Negatif,I want to swear that I'm a manipulative cowo and I'm afraid of sin.
"estetik parah sih namjoon klau update lg diluar, healing banget:weary_face::raised_fist::raised_fist: i'm voting for bts for favorite social artist at the",Positif,I'm tired of being a social artist.
healing sejenak,Positif,I'm going to be a little bit more
"disappointment changes people, even me. for you, my friend, i expected nothing but instead you still managed to be even lower than what i anticipated. im glad we're done",Negatif,"For you, my friend, I don't expect anything but on the contrary you still managed to become lower than what I expected."
thank u for making everything feels right even if it's not,Positif,Thanks for making everything feel right even if it doesn't.
calling all the warriors in &amp; around the globe! it is just one month until our virtual period party with perfect fit &amp; we just can't wait! we'd love for you to join us so that we are together! watch this space over the next month for more info! :red_circle:,Netral,Calling all pejuang in &amp; apos; the whole world! just one month till the virtual party period we with perfect match &amp; apos; we just can't wait! we want you to join us so we can be together! watch this room during the next month for more information!
"which one sentence is based on fact ; - "" obat yang pahit ajh nyembuhin, masa kamu yang manis nyakitin?. "" -mengjamet-",Netral,"""About the drug that's going to kill you, but you're not going to kill me""."
"nanti uang bensinya diganti ya ..dia kn dah modal montor yaa masak lu gk beliin bensin ..walaupun bilangnya ""gk usah"" ya lu mikirlah gagang sapu .. yakali healing berdua yang modal satu orang ..",Negatif,"If you want to buy gasoline, you can buy it. If you want to buy gasoline, you can buy it."
manifesting going to watch french kiwi juice (fkj) for second times:folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone:,Positif,will watch jus kiwi français (fkj) for the second time:folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone:
